name,value
'C14',39
'C24',27
'B01',15
'A01',10
'G02',9
'C31',8
'C38',8
'C19',7
'C04',5
'F07',5
'H02',5
'C06',4
'D03',4
'H10',4
'B02',3
'B19',3
'C11',3
'D05',3
'A04',2
'A05',2
