name,value
'C14',49
'C06',35
'C11',33
'A08',28
'C35',27
'C38',16
'C03',9
'H02',9
'D07',8
'G02',8
'B10',7
'D01',7
'F06',7
'F07',7
'C29',6
'B03',5
'H13',4
'A05',3
'A12',3
'A04',2
