name,value
'D15',11
'B21',10
'C27',6
'F07',6
'C23',5
'H07',5
'E01',4
'C22',3
'C07',3
'B10',2
'B14',2
'F06',2
'B02',1
'C10',1
'A01',1
'A11',1
'A12',1
'B17',1
'F01',1
'C06',1
