name,value
'C28',6
'D05',4
'H13',2
'A06',1
'B11',1
'C03',1
'C11',1
'C19',1
'C21',1
'C37',1
'D04',1
'H04',1
'A02',0
'A03',0
'A04',0
'A07',0
'A09',0
'A10',0
'A11',0
