name,value
'D13',12
'D15',12
'B07',7
'C30',5
'C25',3
'B10',2
'B17',2
'B20',2
'B04',1
'C33',1
'A10',1
'B09',1
'B23',1
'C32',1
'E01',1
'H07',1
'C28',1
'C06',1
'D07',1
'C03',0
