name,value
'D14',8
'B04',5
'D04',4
'H11',3
'H10',2
'C02',1
'C35',1
'C14',1
'C38',1
'B23',1
'C05',1
'C11',1
'C39',1
'D01',1
'I01',1
'C03',0
'H03',0
'D03',0
'B15',0
'C18',0
