name,value
'C24',126
'C14',47
'C31',46
'C29',20
'C35',20
'B01',15
'C38',12
'C06',11
'A08',10
'D02',9
'D04',9
'F07',8
'B10',7
'C11',7
'C08',5
'C19',5
'D03',5
'A05',4
'C26',4
'D07',4
