name,value
'C40',22
'C34',15
'F07',7
'C23',6
'C33',5
'B01',4
'B12',4
'D04',3
'C18',2
'F01',2
'H02',2
'G02',1
'C19',1
'B14',1
'C25',1
'D14',1
'D17',1
'H09',1
'H11',1
'D01',1
