name,value
'C02',239
'H03',39
'H10',11
'C06',10
'C31',8
'B10',7
'D03',7
'D07',7
'A08',5
'D01',5
'D04',4
'F07',4
'A05',3
'A06',2
'B03',2
'C19',2
'C23',2
'D12',2
'F03',2
'H02',2
