name,value
'B06',207
'C34',88
'C27',51
'C22',19
'B18',13
'F06',12
'B12',11
'C07',11
'G02',10
'H12',9
'D17',5
'A08',5
'H13',4
'C18',4
'B01',4
'C15',4
'D10',4
'C33',2
'A02',2
'B17',2
