name,value
'B06',56
'C10',13
'C15',12
'D15',9
'G02',7
'B12',7
'B10',5
'C22',4
'B14',4
'D14',4
'F07',4
'A02',3
'H11',3
'C33',2
'B21',2
'H02',2
'C35',1
'C38',1
'H03',1
'B02',1

