name,value
'H11',13
'D13',11
'C07',9
'F06',8
'D11',7
'D04',6
'A02',5
'B21',5
'B01',4
'D15',4
'D16',3
'D17',3
'A06',3
'B14',2
'E01',2
'H12',2
'C02',1
'H13',1
'B08',1
'B17',1
