name,value
'C02',129
'C35',18
'D04',12
'B07',6
'C33',6
'C06',5
'B21',4
'B03',3
'H10',3
'A09',2
'F11',2
'H01',2
'A04',1
'B05',1
'C08',1
'C13',1
'C16',1
'C21',1
'C22',1
'C37',1


