name,value
'C02',272
'G02',12
'D04',11
'B02',8
'C19',8
'C24',7
'D05',6
'B15',5
'D01',5
'A01',4
'D03',4
'H10',4
'B22',3
'C11',3
'D07',3
'C29',2
'C33',2
'H04',2
'A05',1
'A08',1

