name,value
'C34',14
'C07',8
'B02',6
'B01',6
'B14',5
'C23',4
'C29',4
'B10',2
'C25',2
'F01',2
'C14',1
'C10',1
'C18',1
'D08',1
'B07',1
'C05',1
'D11',1
'E01',1
'C02',0
'C03',0
