name,value
'C02',100
'C11',13
'D03',13
'D02',8
'C29',5
'D01',5
'B03',4
'A08',3
'A01',2
'B07',2
'C04',2
'D13',2
'A04',1
'A05',1
'B02',1
'C05',1
'C17',1
'C20',1
'G01',1
'H01',1
