name,value
'C14',112
'H03',58
'C38',52
'G02',49
'H10',43
'C31',36
'A08',34
'A06',24
'A05',21
'C35',17
'C06',16
'C03',14
'B01',10
'D03',9
'H02',9
'D05',7
'B10',6
'D07',5
'B15',4
'C11',4
