name,value
'D04',32
'C35',25
'H03',24
'C11',11
'C19',6
'B07',4
'H02',4
'B10',3
'D08',3
'D01',2
'D02',2
'A03',1
'A06',1
'A07',1
'B11',1
'B20',1
'C22',1
'C23',1
'D06',1
'F04',1
