name,value
'C14',56
'G02',27
'D01',11
'C38',6
'D05',5
'D12',5
'H02',5
'C33',4
'C08',3
'D08',3
'H03',3
'H04',3
'A07',2
'B01',2
'D06',2
'H05',2
'H10',2
'A05',1
'A06',1
'A08',1
