name,value
'B02',6
'D04',6
'C10',4
'B22',3
'D03',3
'B07',2
'C11',2
'B14',1
'C22',1
'C31',1
'D11',1
'D12',1
'G02',1
'H02',1
'H03',1
'I01',1
'A02',0
'A03',0
'A04',0
'A05',0
