name,value
'C02',122
'C03',20
'C31',19
'C38',13
'F03',11
'C11',10
'C24',9
'C14',8
'C19',8
'B02',7
'C08',4
'H02',4
'B15',3
'H03',3
'B22',2
'D01',2
'D07',2
'B07',1
'B20',1
'C01',1
