name,value
'C34',29
'C38',8
'H11',6
'F06',6
'D11',5
'B18',4
'C29',4
'D04',4
'G02',3
'C02',2
'C19',2
'C22',2
'C05',2
'B10',1
'A03',1
'B01',1
'C16',1
'C23',1
'C03',0
'C14',0
