name,value
'C03',20
'B01',10
'B07',7
'B15',7
'D03',7
'H02',5
'C19',3
'C28',3
'C33',3
'D05',3
'D15',3
'A04',2
'A11',2
'B02',2
'B22',2
'D08',2
'A03',1
'C01',1
'C04',1
'C05',1
