name,value
'C14',40
'G02',40
'C35',34
'C24',27
'C38',16
'D03',15
'B01',14
'B15',9
'A08',8
'H13',7
'D12',5
'H04',5
'D02',4
'B02',3
'C15',3
'D07',3
'B04',2
'C28',2
'D01',2
