name,value
'B06',106
'B07',52
'C15',40
'B21',32
'C34',30
'C27',22
'G02',19
'B02',19
'C40',18
'D13',15
'F06',13
'B12',12
'C38',11
'H12',11
'C10',9
'D11',9
'F01',8
'D10',7
'D17',7
'C18',6
