name,value
'C29',5
'B03',2
'B19',2
'B07',1
'B11',1
'C26',1
'D04',1
'D05',1
'E02',1
'I01',1
'A02',0
'A03',0
'A04',0
'A07',0
'A09',0
'A10',0
'A12',0
'B04',0
'B05',0
'B06',0

