name,value
'C14',88
'C35',73
'C24',49
'C03',30
'H02',26
'B01',25
'C31',12
'A06',9
'D07',9
'F06',9
'A08',7
'B10',6
'C32',6
'D06',6
'B15',5
'B03',4
'C38',4
'D03',4
'B07',3
'H03',3
