name,value
'B06',834
'B21',287
'C34',176
'C27',153
'C15',143
'F07',68
'B02',53
'B07',48
'C25',45
'C40',43
'D04',43
'D13',42
'C10',28
'B12',28
'C22',24
'C29',17
'B18',15
'C07',14
'D17',14
'G02',13
