name,value
'C15',45
'D13',28
'B18',9
'D10',6
'C18',4
'D11',4
'C27',3
'C35',1
'C23',1
'C29',1
'G01',1
'H06',1
'H07',1
'D07',1
'C03',0
'C14',0
'H03',0
'D03',0
'B04',0
'C19',0
