name,value
'C27',103
'B21',98
'C15',82
'F06',49
'G02',41
'D17',30
'C40',26
'H11',23
'F07',22
'C22',15
'B02',14
'C25',14
'D11',12
'D04',11
'D14',10
'B10',9
'C34',7
'C30',6
'C19',5
'B08',3
