name,value
'D04',21
'C03',18
'D07',8
'B02',5
'C15',4
'D08',4
'D03',2
'I01',2
'A05',1
'A12',1
'B03',1
'C05',1
'C21',1
'G01',1
'H07',1
'A01',0
'A03',0
'A07',0
'A09',0
'A10',0
