name,value
'C02',237
'C03',35
'C35',11
'C06',8
'C08',8
'C19',6
'D05',6
'F03',5
'B10',4
'C33',4
'D02',3
'D08',3
'A11',2
'C15',2
'C20',2
'C28',2
'C37',2
'D01',2
'H13',2
'B03',1

