name,value
'C02',1102
'C03',334
'A08',23
'C24',18
'H03',14
'C19',6
'F06',6
'C06',4
'C38',4
'G02',4
'B22',3
'C26',3
'C31',3
'A06',2
'C11',2
'F07',2
'B02',1
'B10',1
'B14',1
'C04',1
