name,value
'C02',202
'C14',45
'C38',14
'C33',6
'D04',6
'C06',5
'B02',2
'B15',2
'F06',2
'A01',1
'A05',1
'B04',1
'C08',1
'C13',1
'C29',1
'C32',1
'E02',1
'H02',1
'H05',1
'H13',1

