name,value
'C02',566
'G02',36
'C24',22
'H03',19
'B01',12
'C38',12
'C29',9
'C33',9
'C15',7
'C35',6
'H10',6
'C06',5
'B03',4
'B10',4
'C32',4
'D04',4
'C03',3
'D01',3
'D12',3
'A06',2
