name,value
'G02',148
'C14',51
'C35',32
'C31',30
'H03',22
'C38',16
'C19',15
'D02',7
'D03',6
'C06',5
'F07',5
'H02',5
'A08',4
'D08',4
'D12',4
'B01',3
'B10',3
'C08',3
'C10',3
'C15',3
