name,value
'C14',67
'C35',36
'B10',29
'D07',29
'A06',20
'C06',17
'B01',12
'B02',11
'B15',11
'D03',11
'C11',8
'H03',8
'C38',7
'C31',6
'D05',6
'C10',4
'C15',4
'C18',4
'D12',4
'F06',4
