name,value
'C03',29
'C11',9
'H03',5
'F06',3
'C33',2
'I01',2
'A01',1
'A06',1
'A08',1
'C21',1
'F07',1
'H02',1
'H05',1
'A02',0
'A03',0
'A07',0
'A09',0
'A10',0
'A11',0
'A12',0
