name,value
'D01',3
'A07',2
'B05',2
'H13',2
'C20',1
'C22',1
'C28',1
'D12',1
'D16',1
'A01',0
'A02',0
'A09',0
'A10',0
'A11',0
'A12',0
'B04',0
'B06',0
'B08',0
'B09',0
'B11',0
