name,value
'C02',219
'C24',13
'G02',9
'D01',6
'B01',4
'D04',4
'B15',3
'C06',2
'C28',2
'D05',2
'D08',2
'A01',1
'B04',1
'B21',1
'B22',1
'C04',1
'C33',1
'F07',1
'I01',1
