name,value
'C24',36
'C35',25
'B01',23
'H03',22
'D02',15
'C18',12
'B02',11
'D01',10
'A06',8
'C14',5
'C31',3
'D03',3
'B22',2
'F07',2
'G02',2
'A05',1
'B07',1
'B21',1
'C15',1
'C38',1
