name,value
'B06',99
'F07',41
'C34',28
'C15',24
'C40',24
'B21',21
'H11',18
'D04',11
'C06',9
'H12',8
'B10',7
'B02',7
'B18',7
'C10',6
'H07',6
'F06',6
'B08',5
'C23',4
'E01',4
'C02',3
