name,value
'C14',11
'D12',5
'G02',4
'A05',3
'A08',2
'B07',2
'B19',2
'C33',2
'C38',2
'H10',2
'A04',1
'A06',1
'C05',1
'C10',1
'C11',1
'C30',1
'D07',1
'A01',0
'A02',0
'A03',0
