name,value
'C02',39
'H02',9
'B15',7
'C35',6
'B10',4
'C14',4
'C24',4
'A08',3
'C06',3
'C08',3
'B01',2
'B02',2
'B07',2
'C11',2
'C28',2
'C38',2
'F06',2
'G01',2
'G02',2
'I01',2
