name,value
'C02',667
'C03',134
'C14',14
'B10',6
'F07',5
'C24',4
'C38',4
'D04',3
'C19',2
'D07',2
'I01',2
'A08',1
'B03',1
'C08',1
'C11',1
'C25',1
'C32',1
'C37',1
'D03',1
'E02',1

