name,value
'C02',69
'C14',40
'C11',8
'C32',8
'C24',7
'A05',6
'H03',6
'C31',4
'F07',4
'I01',4
'B03',2
'B10',2
'B15',2
'C33',2
'F06',2
'A04',1
'B07',1
'B11',1
'C15',1
'C18',1

