name,value
'F12',22
'H10',11
'B15',9
'C35',9
'D07',4
'A08',2
'B01',2
'B07',2
'B10',2
'C04',2
'C38',2
'D08',2
'B02',1
'C05',1
'C19',1
'D01',1
'D11',1
'F03',1
'H02',1
