name,value
'C02',569
'C03',93
'C24',17
'C14',13
'C04',7
'C35',7
'F06',6
'D02',4
'H03',4
'B15',3
'D03',3
'B07',2
'C28',2
'D04',2
'D12',2
'F07',2
'H02',2
'A01',1
'A05',1
'A11',1


