name,value
'C02',94
'C24',73
'C14',58
'C35',37
'H03',36
'G02',31
'C06',21
'C38',18
'F06',15
'H04',11
'C03',9
'C08',9
'H02',9
'D12',8
'F07',8
'B15',7
'D07',7
'A08',6
'B10',6
'D01',6
