name,value
'C02',64
'C03',23
'B15',4
'C38',3
'A08',2
'C04',1
'C08',1
'C10',1
'D01',1
'F03',1
'F06',1
'A01',0
'A02',0
'A03',0
'A04',0
'A07',0
'A09',0
'A10',0
'A11',0
'A12',0
